ECG Signal,Q-Point,R-Peak,S-Point,P-Wave Start,P-Wave Peak,P-Wave End,T-Wave Start,T-Wave Peak,T-Wave End
-58.954,0,0,0,0,0,0,0,0,0
-59.259,0,0,0,0,0,0,0,0,0
-59.557,0,0,0,0,0,0,0,0,0
-59.847,0,0,0,0,0,0,0,0,0
-60.128,0,0,0,0,0,0,0,0,0
-60.397,0,0,0,0,0,0,0,0,0
-60.654,0,0,0,0,0,0,0,0,0
-60.898,0,0,0,0,0,0,0,0,0
-61.125,0,0,0,0,0,0,0,0,0
-61.337,0,0,0,0,0,0,0,0,0
-61.53,0,0,0,0,0,0,0,0,0
-61.705,0,0,0,0,0,0,0,0,0
-61.859,0,0,0,0,0,0,0,0,0
-61.994,0,0,0,0,0,0,0,0,0
-62.107,0,0,0,0,0,0,0,0,0
-62.198,0,0,0,0,0,0,0,0,0
-62.268,0,0,0,0,0,0,0,0,0
-62.314,0,0,0,0,0,0,0,0,0
-62.338,0,0,0,0,0,0,0,0,0
-62.339,0,0,0,0,0,0,0,0,0
-62.318,0,0,0,0,0,0,0,0,0
-62.273,0,0,0,0,0,0,0,0,0
-62.206,0,0,0,0,0,0,0,0,0
-62.117,0,0,0,0,0,0,0,0,0
-62.007,0,0,0,0,0,0,0,0,0
-61.876,0,0,0,0,0,0,0,0,0
-61.724,0,0,0,0,0,0,0,0,0
-61.554,0,0,0,0,0,0,0,0,0
-61.365,0,0,0,0,0,0,0,0,0
-61.16,0,0,0,0,0,0,0,0,0
-60.938,0,0,0,0,0,0,0,0,0
-60.702,0,0,0,0,0,0,0,0,0
-60.452,0,0,0,0,0,0,0,0,0
-60.191,0,0,0,0,0,0,0,0,0
-59.92,0,0,0,0,0,0,0,0,0
-59.639,0,0,0,0,0,0,0,0,0
-59.352,0,0,0,0,0,0,0,0,0
-59.06,0,0,0,0,0,0,0,0,0
-58.765,0,0,0,0,0,0,0,0,0
-58.467,0,0,0,0,0,0,0,0,0
-58.17,0,0,0,0,0,0,0,0,0
-57.874,0,0,0,0,0,0,0,0,0
-57.582,0,0,0,0,0,0,0,0,0
-57.294,0,0,0,0,0,0,0,0,0
-57.012,0,0,0,0,0,0,0,0,0
-56.738,0,0,0,0,0,0,0,0,0
-56.472,0,0,0,0,0,0,0,0,0
-56.215,0,0,0,0,0,0,0,0,0
-55.969,0,0,0,0,0,0,0,0,0
-55.734,0,0,0,0,0,0,0,0,0
-55.51,0,0,0,0,0,0,0,0,0
-55.299,0,0,0,0,0,0,0,0,0
-55.099,0,0,0,0,0,0,0,0,0
-54.912,0,0,0,0,0,0,0,0,0
-54.737,0,0,0,0,0,0,0,0,0
-54.575,0,0,0,0,0,0,0,0,0
-54.424,0,0,0,0,0,0,0,0,0
-54.285,0,0,0,0,0,0,0,0,0
-54.157,0,0,0,0,0,0,0,0,0
-54.039,0,0,0,0,0,0,0,0,0
-53.93,0,0,0,0,0,0,0,0,0
-53.83,0,0,0,0,0,0,0,0,0
-53.738,0,0,0,0,0,0,0,0,0
-53.653,0,0,0,0,0,0,0,0,0
-53.574,0,0,0,0,0,0,0,0,0
-53.499,0,0,0,0,0,0,0,0,0
-53.428,0,0,0,0,0,0,0,0,0
-53.359,0,0,0,0,0,0,0,0,0
-53.291,0,0,0,0,0,0,0,0,0
-53.222,0,0,0,0,0,0,0,0,0
-53.152,0,0,0,0,0,0,0,0,0
-53.08,0,0,0,0,0,0,0,0,0
-53.003,0,0,0,0,0,0,0,0,0
-52.921,0,0,0,0,0,0,0,0,0
-52.833,0,0,0,0,0,0,0,0,0
-52.738,0,0,0,0,0,0,0,0,0
-52.635,0,0,0,0,0,0,0,0,0
-52.523,0,0,0,0,0,0,0,0,0
-52.402,0,0,0,0,0,0,0,0,0
-52.272,0,0,0,0,0,0,0,0,0
-52.133,0,0,0,0,0,0,0,0,0
-51.985,0,0,0,0,0,0,0,0,0
-51.827,0,0,0,0,0,0,0,0,0
-51.661,0,0,0,0,0,0,0,0,0
-51.487,0,0,0,0,0,0,0,0,0
-51.307,0,0,0,0,0,0,0,0,0
-51.122,0,0,0,0,0,0,0,0,0
-50.932,0,0,0,0,0,0,0,0,0
-50.739,0,0,0,0,0,0,0,0,0
-50.546,0,0,0,0,0,0,0,0,0
-50.353,0,0,0,0,0,0,0,0,0
-50.163,0,0,0,0,0,0,0,0,0
-49.977,0,0,0,0,0,0,0,0,0
-49.797,0,0,0,0,0,0,0,0,0
-49.626,0,0,0,0,0,0,0,0,0
-49.466,0,0,0,0,0,0,0,0,0
-49.318,0,0,0,0,0,0,0,0,0
-49.185,0,0,0,0,0,0,0,0,0
-49.069,0,0,0,0,0,0,0,0,0
-48.971,0,0,0,0,0,0,0,0,0
-48.895,0,0,0,0,0,0,0,0,0
-48.841,0,0,0,0,0,0,0,0,0
-48.812,0,0,0,0,0,0,0,0,0
-48.808,0,0,0,0,0,0,0,0,0
-48.832,0,0,0,0,0,0,0,0,0
-48.885,0,0,0,0,0,0,0,0,0
-48.968,0,0,0,0,0,0,0,0,0
-49.082,0,0,0,0,0,0,0,0,0
-49.228,0,0,0,0,0,0,0,0,0
-49.405,0,0,0,0,0,0,0,0,0
-49.615,0,0,0,0,0,0,0,0,0
-49.857,0,0,0,0,0,0,0,0,0
-50.13,0,0,0,0,0,0,0,0,0
-50.434,0,0,0,0,0,0,0,0,0
-50.767,0,0,0,0,0,0,0,0,0
-51.129,0,0,0,0,0,0,0,0,0
-51.516,0,0,0,0,0,0,0,0,0
-51.928,0,0,0,0,0,0,0,0,0
-52.36,0,0,0,0,0,0,0,0,0
-52.812,0,0,0,0,0,0,0,0,0
-53.279,0,0,0,0,0,0,0,0,0
-53.758,0,0,0,0,0,0,0,0,0
-54.247,0,0,0,0,0,0,0,0,0
-54.741,0,0,0,0,0,0,0,0,0
-55.237,0,0,0,0,0,0,0,0,0
-55.73,0,0,0,0,0,0,0,0,0
-56.218,0,0,0,0,0,0,0,0,0
-56.696,0,0,0,0,0,0,0,0,0
-57.16,0,0,0,0,0,0,0,0,0
-57.606,0,0,0,0,0,0,0,0,0
-58.032,0,0,0,0,0,0,0,0,0
-58.432,0,0,0,0,0,0,0,0,0
-58.805,0,0,0,0,0,0,0,0,0
-59.146,0,0,0,0,0,0,0,0,0
-59.453,0,0,0,0,0,0,0,0,0
-59.724,0,0,0,0,0,0,0,0,0
-59.955,0,0,0,0,0,0,0,0,0
-60.145,0,0,0,0,0,0,0,0,0
-60.292,0,0,0,0,0,0,0,0,0
-60.394,0,0,0,0,0,0,0,0,0
-60.45,0,0,0,0,0,0,0,0,0
-60.459,0,0,0,0,0,0,0,0,0
-60.421,0,0,0,0,0,0,0,0,0
-60.337,0,0,0,0,0,0,0,0,0
-60.206,0,0,0,0,0,0,0,0,0
-60.029,0,0,0,0,0,0,0,0,0
-59.809,0,0,0,0,0,0,0,0,0
-59.547,0,0,0,0,0,0,0,0,0
-59.244,0,0,0,0,0,0,0,0,0
-58.905,0,0,0,0,0,0,0,0,0
-58.532,0,0,0,0,0,0,0,0,0
-58.129,0,0,0,0,0,0,0,0,0
-57.7,0,0,0,0,0,0,0,0,0
-57.248,0,0,0,0,0,0,0,0,0
-56.779,0,0,0,0,0,0,0,0,0
-56.297,0,0,0,0,0,0,0,0,0
-55.808,0,0,0,0,0,0,0,0,0
-55.315,0,0,0,0,0,0,0,0,0
-54.825,0,0,0,0,0,0,0,0,0
-54.342,0,0,0,0,0,0,0,0,0
-53.872,0,0,0,0,0,0,0,0,0
-53.418,0,0,0,0,0,0,0,0,0
-52.987,0,0,0,0,0,0,0,0,0
-52.582,0,0,0,0,0,0,0,0,0
-52.208,0,0,0,0,0,0,0,0,0
-51.868,0,0,0,0,0,0,0,0,0
-51.566,0,0,0,0,0,0,0,0,0
-51.305,0,0,0,0,0,0,0,0,0
-51.088,0,0,0,0,0,0,0,0,0
-50.918,0,0,0,0,0,0,0,0,0
-50.796,0,0,0,0,0,0,0,0,0
-50.723,0,0,0,0,0,0,0,0,0
-50.701,0,0,0,0,0,0,0,0,0
-50.729,0,0,0,0,0,0,0,0,0
-50.808,0,0,0,0,0,0,0,0,0
-50.936,0,0,0,0,0,0,0,0,0
-51.112,0,0,0,0,0,0,0,0,0
-51.335,0,0,0,0,0,0,0,0,0
-51.601,0,0,0,0,0,0,0,0,0
-51.908,0,0,0,0,0,0,0,0,0
-52.252,0,0,0,0,0,0,0,0,0
-52.629,0,0,0,0,0,0,0,0,0
-53.034,0,0,0,0,0,0,0,0,0
-53.463,0,0,0,0,0,0,0,0,0
-53.908,0,0,0,0,0,0,0,0,0
-54.365,0,0,0,0,0,0,0,0,0
-54.825,0,0,0,0,0,0,0,0,0
-55.283,0,0,0,0,0,0,0,0,0
-55.73,0,0,0,0,0,0,0,0,0
-56.16,0,0,0,0,0,0,0,0,0
-56.565,0,0,0,0,0,0,0,0,0
-56.938,0,0,0,0,0,0,0,0,0
-57.272,0,0,0,0,0,0,0,0,0
-57.56,0,0,0,0,0,0,0,0,0
-57.794,0,0,0,0,0,0,0,0,0
-57.969,0,0,0,0,0,0,0,0,0
-58.078,0,0,0,0,0,0,0,0,0
-58.114,0,0,0,1,0,0,0,0,0
-58.072,0,0,0,0,0,0,0,0,0
-57.945,0,0,0,0,0,0,0,0,0
-57.727,0,0,0,0,0,0,0,0,0
-57.413,0,0,0,0,0,0,0,0,0
-57.0,0,0,0,0,0,0,0,0,0
-56.484,0,0,0,0,0,0,0,0,0
-55.864,0,0,0,0,0,0,0,0,0
-55.137,0,0,0,0,0,0,0,0,0
-54.302,0,0,0,0,0,0,0,0,0
-53.359,0,0,0,0,0,0,0,0,0
-52.311,0,0,0,0,0,0,0,0,0
-51.159,0,0,0,0,0,0,0,0,0
-49.901,0,0,0,0,0,0,0,0,0
-48.538,0,0,0,0,0,0,0,0,0
-47.071,0,0,0,0,0,0,0,0,0
-45.502,0,0,0,0,0,0,0,0,0
-43.844,0,0,0,0,0,0,0,0,0
-42.103,0,0,0,0,0,0,0,0,0
-40.288,0,0,0,0,0,0,0,0,0
-38.408,0,0,0,0,0,0,0,0,0
-36.472,0,0,0,0,0,0,0,0,0
-34.491,0,0,0,0,0,0,0,0,0
-32.482,0,0,0,0,0,0,0,0,0
-30.454,0,0,0,0,0,0,0,0,0
-28.41,0,0,0,0,0,0,0,0,0
-26.353,0,0,0,0,0,0,0,0,0
-24.286,0,0,0,0,0,0,0,0,0
-22.215,0,0,0,0,0,0,0,0,0
-20.158,0,0,0,0,0,0,0,0,0
-18.128,0,0,0,0,0,0,0,0,0
-16.138,0,0,0,0,0,0,0,0,0
-14.198,0,0,0,0,0,0,0,0,0
-12.306,0,0,0,0,0,0,0,0,0
-10.468,0,0,0,0,0,0,0,0,0
-8.694,0,0,0,0,0,0,0,0,0
-6.988,0,0,0,0,0,0,0,0,0
-5.352,0,0,0,0,0,0,0,0,0
-3.784,0,0,0,0,0,0,0,0,0
-2.273,0,0,0,0,0,0,0,0,0
-0.828,0,0,0,0,0,0,0,0,0
0.526,0,0,0,0,0,0,0,0,0
1.765,0,0,0,0,0,0,0,0,0
2.867,0,0,0,0,0,0,0,0,0
3.817,0,0,0,0,0,0,0,0,0
4.613,0,0,0,0,0,0,0,0,0
5.249,0,0,0,0,0,0,0,0,0
5.714,0,0,0,0,0,0,0,0,0
5.998,0,0,0,0,0,0,0,0,0
6.084,0,0,0,0,1,0,0,0,0
5.963,0,0,0,0,0,0,0,0,0
5.638,0,0,0,0,0,0,0,0,0
5.098,0,0,0,0,0,0,0,0,0
4.328,0,0,0,0,0,0,0,0,0
3.312,0,0,0,0,0,0,0,0,0
2.026,0,0,0,0,0,0,0,0,0
0.469,0,0,0,0,0,0,0,0,0
-1.331,0,0,0,0,0,0,0,0,0
-3.353,0,0,0,0,0,0,0,0,0
-5.576,0,0,0,0,0,0,0,0,0
-7.983,0,0,0,0,0,0,0,0,0
-10.57,0,0,0,0,0,0,0,0,0
-13.325,0,0,0,0,0,0,0,0,0
-16.222,0,0,0,0,0,0,0,0,0
-19.244,0,0,0,0,0,0,0,0,0
-22.37,0,0,0,0,0,0,0,0,0
-25.589,0,0,0,0,0,0,0,0,0
-28.896,0,0,0,0,0,0,0,0,0
-32.276,0,0,0,0,0,0,0,0,0
-35.705,0,0,0,0,0,0,0,0,0
-39.156,0,0,0,0,0,0,0,0,0
-42.598,0,0,0,0,0,0,0,0,0
-46.013,0,0,0,0,0,0,0,0,0
-49.402,0,0,0,0,0,0,0,0,0
-52.755,0,0,0,0,0,0,0,0,0
-56.054,0,0,0,0,0,0,0,0,0
-59.275,0,0,0,0,0,0,0,0,0
-62.388,0,0,0,0,0,0,0,0,0
-65.372,0,0,0,0,0,0,0,0,0
-68.216,0,0,0,0,0,0,0,0,0
-70.901,0,0,0,0,0,0,0,0,0
-73.401,0,0,0,0,0,0,0,0,0
-75.686,0,0,0,0,0,0,0,0,0
-77.719,0,0,0,0,0,0,0,0,0
-79.471,0,0,0,0,0,0,0,0,0
-80.922,0,0,0,0,0,0,0,0,0
-82.056,0,0,0,0,0,0,0,0,0
-82.859,0,0,0,0,0,0,0,0,0
-83.325,0,0,0,0,0,0,0,0,0
-83.455,0,0,0,0,0,1,0,0,0
-83.273,0,0,0,0,0,0,0,0,0
-82.827,0,0,0,0,0,0,0,0,0
-82.168,0,0,0,0,0,0,0,0,0
-81.339,0,0,0,0,0,0,0,0,0
-80.384,0,0,0,0,0,0,0,0,0
-79.355,0,0,0,0,0,0,0,0,0
-78.315,0,0,0,0,0,0,0,0,0
-77.342,0,0,0,0,0,0,0,0,0
-76.518,0,0,0,0,0,0,0,0,0
-75.9,0,0,0,0,0,0,0,0,0
-75.568,0,0,0,0,0,0,0,0,0
-75.637,0,0,0,0,0,0,0,0,0
-76.164,0,0,0,0,0,0,0,0,0
-77.15,0,0,0,0,0,0,0,0,0
-78.486,0,0,0,0,0,0,0,0,0
-79.897,0,0,0,0,0,0,0,0,0
-81.086,0,0,0,0,0,0,0,0,0
-81.799,0,0,0,0,0,0,0,0,0
-81.736,0,0,0,0,0,0,0,0,0
-80.556,0,0,0,0,0,0,0,0,0
-78.059,0,0,0,0,0,0,0,0,0
-74.192,0,0,0,0,0,0,0,0,0
-69.234,0,0,0,0,0,0,0,0,0
-63.888,0,0,0,0,0,0,0,0,0
-58.875,0,0,0,0,0,0,0,0,0
-54.789,0,0,0,0,0,0,0,0,0
-52.186,0,0,0,0,0,0,0,0,0
-51.506,0,0,0,0,0,0,0,0,0
-52.937,0,0,0,0,0,0,0,0,0
-56.297,0,0,0,0,0,0,0,0,0
-60.644,0,0,0,0,0,0,0,0,0
-64.265,0,0,0,0,0,0,0,0,0
-65.304,1,0,0,0,0,0,0,0,0
-61.822,0,0,0,0,0,0,0,0,0
-51.871,0,0,0,0,0,0,0,0,0
-33.754,0,0,0,0,0,0,0,0,0
-5.811,0,0,0,0,0,0,0,0,0
32.312,0,0,0,0,0,0,0,0,0
78.614,0,0,0,0,0,0,0,0,0
130.385,0,0,0,0,0,0,0,0,0
184.748,0,0,0,0,0,0,0,0,0
240.416,0,0,0,0,0,0,0,0,0
299.447,0,0,0,0,0,0,0,0,0
362.374,0,0,0,0,0,0,0,0,0
425.539,0,0,0,0,0,0,0,0,0
481.503,0,0,0,0,0,0,0,0,0
517.861,0,0,0,0,0,0,0,0,0
523.438,0,1,0,0,0,0,0,0,0
494.992,0,0,0,0,0,0,0,0,0
434.392,0,0,0,0,0,0,0,0,0
349.013,0,0,0,0,0,0,0,0,0
251.378,0,0,0,0,0,0,0,0,0
151.103,0,0,0,0,0,0,0,0,0
58.068,0,0,0,0,0,0,0,0,0
-16.957,0,0,0,0,0,0,0,0,0
-70.778,0,0,0,0,0,0,0,0,0
-103.29,0,0,0,0,0,0,0,0,0
-118.731,0,0,0,0,0,0,0,0,0
-127.194,0,0,0,0,0,0,0,0,0
-133.727,0,0,0,0,0,0,0,0,0
-139.247,0,0,0,0,0,0,0,0,0
-142.262,0,0,1,0,0,0,0,0,0
-138.273,0,0,0,0,0,0,0,0,0
-126.451,0,0,0,0,0,0,0,0,0
-109.296,0,0,0,0,0,0,0,0,0
-89.788,0,0,0,0,0,0,0,0,0
-71.242,0,0,0,0,0,0,0,0,0
-55.247,0,0,0,0,0,0,0,0,0
-42.182,0,0,0,0,0,0,0,0,0
-32.713,0,0,0,0,0,0,0,0,0
-27.045,0,0,0,0,0,0,0,0,0
-24.945,0,0,0,0,0,0,0,0,0
-25.914,0,0,0,0,0,0,0,0,0
-29.011,0,0,0,0,0,0,0,0,0
-33.434,0,0,0,0,0,0,0,0,0
-38.706,0,0,0,0,0,0,0,0,0
-44.142,0,0,0,0,0,0,0,0,0
-48.767,0,0,0,0,0,0,0,0,0
-51.923,0,0,0,0,0,0,0,0,0
-53.332,0,0,0,0,0,0,1,0,0
-53.021,0,0,0,0,0,0,0,0,0
-51.371,0,0,0,0,0,0,0,0,0
-48.722,0,0,0,0,0,0,0,0,0
-45.27,0,0,0,0,0,0,0,0,0
-41.407,0,0,0,0,0,0,0,0,0
-37.717,0,0,0,0,0,0,0,0,0
-34.59,0,0,0,0,0,0,0,0,0
-32.217,0,0,0,0,0,0,0,0,0
-30.632,0,0,0,0,0,0,0,0,0
-29.656,0,0,0,0,0,0,0,0,0
-29.114,0,0,0,0,0,0,0,0,0
-28.899,0,0,0,0,0,0,0,0,0
-28.814,0,0,0,0,0,0,0,0,0
-28.603,0,0,0,0,0,0,0,0,0
-28.109,0,0,0,0,0,0,0,0,0
-27.264,0,0,0,0,0,0,0,0,0
-26.069,0,0,0,0,0,0,0,0,0
-24.627,0,0,0,0,0,0,0,0,0
-23.03,0,0,0,0,0,0,0,0,0
-21.327,0,0,0,0,0,0,0,0,0
-19.583,0,0,0,0,0,0,0,0,0
-17.859,0,0,0,0,0,0,0,0,0
-16.187,0,0,0,0,0,0,0,0,0
-14.587,0,0,0,0,0,0,0,0,0
-13.06,0,0,0,0,0,0,0,0,0
-11.57,0,0,0,0,0,0,0,0,0
-10.108,0,0,0,0,0,0,0,0,0
-8.682,0,0,0,0,0,0,0,0,0
-7.303,0,0,0,0,0,0,0,0,0
-5.992,0,0,0,0,0,0,0,0,0
-4.762,0,0,0,0,0,0,0,0,0
-3.602,0,0,0,0,0,0,0,0,0
-2.499,0,0,0,0,0,0,0,0,0
-1.431,0,0,0,0,0,0,0,0,0
-0.362,0,0,0,0,0,0,0,0,0
0.734,0,0,0,0,0,0,0,0,0
1.879,0,0,0,0,0,0,0,0,0
3.096,0,0,0,0,0,0,0,0,0
4.389,0,0,0,0,0,0,0,0,0
5.752,0,0,0,0,0,0,0,0,0
7.174,0,0,0,0,0,0,0,0,0
8.626,0,0,0,0,0,0,0,0,0
10.084,0,0,0,0,0,0,0,0,0
11.54,0,0,0,0,0,0,0,0,0
12.985,0,0,0,0,0,0,0,0,0
14.423,0,0,0,0,0,0,0,0,0
15.86,0,0,0,0,0,0,0,0,0
17.292,0,0,0,0,0,0,0,0,0
18.718,0,0,0,0,0,0,0,0,0
20.14,0,0,0,0,0,0,0,0,0
21.551,0,0,0,0,0,0,0,0,0
22.946,0,0,0,0,0,0,0,0,0
24.323,0,0,0,0,0,0,0,0,0
25.678,0,0,0,0,0,0,0,0,0
27.014,0,0,0,0,0,0,0,0,0
28.339,0,0,0,0,0,0,0,0,0
29.668,0,0,0,0,0,0,0,0,0
31.023,0,0,0,0,0,0,0,0,0
32.423,0,0,0,0,0,0,0,0,0
33.884,0,0,0,0,0,0,0,0,0
35.418,0,0,0,0,0,0,0,0,0
37.036,0,0,0,0,0,0,0,0,0
38.745,0,0,0,0,0,0,0,0,0
40.553,0,0,0,0,0,0,0,0,0
42.467,0,0,0,0,0,0,0,0,0
44.488,0,0,0,0,0,0,0,0,0
46.623,0,0,0,0,0,0,0,0,0
48.878,0,0,0,0,0,0,0,0,0
51.258,0,0,0,0,0,0,0,0,0
53.772,0,0,0,0,0,0,0,0,0
56.426,0,0,0,0,0,0,0,0,0
59.223,0,0,0,0,0,0,0,0,0
62.166,0,0,0,0,0,0,0,0,0
65.257,0,0,0,0,0,0,0,0,0
68.497,0,0,0,0,0,0,0,0,0
71.889,0,0,0,0,0,0,0,0,0
75.434,0,0,0,0,0,0,0,0,0
79.134,0,0,0,0,0,0,0,0,0
82.991,0,0,0,0,0,0,0,0,0
87.008,0,0,0,0,0,0,0,0,0
91.187,0,0,0,0,0,0,0,0,0
95.532,0,0,0,0,0,0,0,0,0
100.044,0,0,0,0,0,0,0,0,0
104.725,0,0,0,0,0,0,0,0,0
109.573,0,0,0,0,0,0,0,0,0
114.591,0,0,0,0,0,0,0,0,0
119.78,0,0,0,0,0,0,0,0,0
125.145,0,0,0,0,0,0,0,0,0
130.688,0,0,0,0,0,0,0,0,0
136.405,0,0,0,0,0,0,0,0,0
142.291,0,0,0,0,0,0,0,0,0
148.341,0,0,0,0,0,0,0,0,0
154.541,0,0,0,0,0,0,0,0,0
160.879,0,0,0,0,0,0,0,0,0
167.334,0,0,0,0,0,0,0,0,0
173.881,0,0,0,0,0,0,0,0,0
180.494,0,0,0,0,0,0,0,0,0
187.15,0,0,0,0,0,0,0,0,0
193.828,0,0,0,0,0,0,0,0,0
200.51,0,0,0,0,0,0,0,0,0
207.18,0,0,0,0,0,0,0,0,0
213.819,0,0,0,0,0,0,0,0,0
220.405,0,0,0,0,0,0,0,0,0
226.913,0,0,0,0,0,0,0,0,0
233.32,0,0,0,0,0,0,0,0,0
239.61,0,0,0,0,0,0,0,0,0
245.772,0,0,0,0,0,0,0,0,0
251.797,0,0,0,0,0,0,0,0,0
257.687,0,0,0,0,0,0,0,0,0
263.449,0,0,0,0,0,0,0,0,0
269.103,0,0,0,0,0,0,0,0,0
274.686,0,0,0,0,0,0,0,0,0
280.229,0,0,0,0,0,0,0,0,0
285.763,0,0,0,0,0,0,0,0,0
291.303,0,0,0,0,0,0,0,0,0
296.848,0,0,0,0,0,0,0,0,0
302.389,0,0,0,0,0,0,0,0,0
307.911,0,0,0,0,0,0,0,0,0
313.397,0,0,0,0,0,0,0,0,0
318.83,0,0,0,0,0,0,0,0,0
324.185,0,0,0,0,0,0,0,0,0
329.426,0,0,0,0,0,0,0,0,0
334.512,0,0,0,0,0,0,0,0,0
339.392,0,0,0,0,0,0,0,0,0
344.01,0,0,0,0,0,0,0,0,0
348.301,0,0,0,0,0,0,0,0,0
352.18,0,0,0,0,0,0,0,0,0
355.533,0,0,0,0,0,0,0,0,0
358.247,0,0,0,0,0,0,0,0,0
360.21,0,0,0,0,0,0,0,0,0
361.337,0,0,0,0,0,0,0,0,0
361.57,0,0,0,0,0,0,0,1,0
360.867,0,0,0,0,0,0,0,0,0
359.199,0,0,0,0,0,0,0,0,0
356.547,0,0,0,0,0,0,0,0,0
352.898,0,0,0,0,0,0,0,0,0
348.255,0,0,0,0,0,0,0,0,0
342.635,0,0,0,0,0,0,0,0,0
336.064,0,0,0,0,0,0,0,0,0
328.571,0,0,0,0,0,0,0,0,0
320.189,0,0,0,0,0,0,0,0,0
310.952,0,0,0,0,0,0,0,0,0
300.929,0,0,0,0,0,0,0,0,0
290.218,0,0,0,0,0,0,0,0,0
278.932,0,0,0,0,0,0,0,0,0
267.19,0,0,0,0,0,0,0,0,0
255.085,0,0,0,0,0,0,0,0,0
242.693,0,0,0,0,0,0,0,0,0
230.086,0,0,0,0,0,0,0,0,0
217.325,0,0,0,0,0,0,0,0,0
204.473,0,0,0,0,0,0,0,0,0
191.588,0,0,0,0,0,0,0,0,0
178.716,0,0,0,0,0,0,0,0,0
165.897,0,0,0,0,0,0,0,0,0
153.176,0,0,0,0,0,0,0,0,0
140.611,0,0,0,0,0,0,0,0,0
128.267,0,0,0,0,0,0,0,0,0
116.221,0,0,0,0,0,0,0,0,0
104.52,0,0,0,0,0,0,0,0,0
93.191,0,0,0,0,0,0,0,0,0
82.25,0,0,0,0,0,0,0,0,0
71.71,0,0,0,0,0,0,0,0,0
61.597,0,0,0,0,0,0,0,0,0
51.946,0,0,0,0,0,0,0,0,0
42.782,0,0,0,0,0,0,0,0,0
34.13,0,0,0,0,0,0,0,0,0
26.013,0,0,0,0,0,0,0,0,0
18.459,0,0,0,0,0,0,0,0,0
11.494,0,0,0,0,0,0,0,0,0
5.142,0,0,0,0,0,0,0,0,0
-0.596,0,0,0,0,0,0,0,0,0
-5.738,0,0,0,0,0,0,0,0,0
-10.315,0,0,0,0,0,0,0,0,0
-14.368,0,0,0,0,0,0,0,0,0
-17.932,0,0,0,0,0,0,0,0,0
-21.029,0,0,0,0,0,0,0,0,0
-23.688,0,0,0,0,0,0,0,0,0
-25.941,0,0,0,0,0,0,0,0,0
-27.824,0,0,0,0,0,0,0,0,0
-29.375,0,0,0,0,0,0,0,0,0
-30.63,0,0,0,0,0,0,0,0,0
-31.627,0,0,0,0,0,0,0,0,0
-32.414,0,0,0,0,0,0,0,0,0
-33.049,0,0,0,0,0,0,0,0,0
-33.584,0,0,0,0,0,0,0,0,0
-34.062,0,0,0,0,0,0,0,0,0
-34.508,0,0,0,0,0,0,0,0,0
-34.931,0,0,0,0,0,0,0,0,0
-35.343,0,0,0,0,0,0,0,0,0
-35.749,0,0,0,0,0,0,0,0,0
-36.155,0,0,0,0,0,0,0,0,0
-36.572,0,0,0,0,0,0,0,0,0
-37.003,0,0,0,0,0,0,0,0,0
-37.452,0,0,0,0,0,0,0,0,0
-37.929,0,0,0,0,0,0,0,0,0
-38.445,0,0,0,0,0,0,0,0,0
-39.001,0,0,0,0,0,0,0,0,0
-39.594,0,0,0,0,0,0,0,0,0
-40.202,0,0,0,0,0,0,0,0,0
-40.787,0,0,0,0,0,0,0,0,0
-41.327,0,0,0,0,0,0,0,0,0
-41.807,0,0,0,0,0,0,0,0,0
-42.222,0,0,0,0,0,0,0,0,0
-42.575,0,0,0,0,0,0,0,0,0
-42.864,0,0,0,0,0,0,0,0,0
-43.087,0,0,0,0,0,0,0,0,0
-43.247,0,0,0,0,0,0,0,0,0
-43.347,0,0,0,0,0,0,0,0,0
-43.39,0,0,0,0,0,0,0,0,1
-43.374,0,0,0,0,0,0,0,0,0
-43.285,0,0,0,0,0,0,0,0,0
-43.109,0,0,0,0,0,0,0,0,0
-42.846,0,0,0,0,0,0,0,0,0
-42.503,0,0,0,0,0,0,0,0,0
-42.1,0,0,0,0,0,0,0,0,0
-41.67,0,0,0,0,0,0,0,0,0
-41.231,0,0,0,0,0,0,0,0,0
-40.799,0,0,0,0,0,0,0,0,0
-40.387,0,0,0,0,0,0,0,0,0
-40.0,0,0,0,0,0,0,0,0,0
-39.647,0,0,0,0,0,0,0,0,0
-39.335,0,0,0,0,0,0,0,0,0
-39.062,0,0,0,0,0,0,0,0,0
-38.825,0,0,0,0,0,0,0,0,0
-38.622,0,0,0,0,0,0,0,0,0
-38.46,0,0,0,0,0,0,0,0,0
-38.348,0,0,0,0,0,0,0,0,0
-38.299,0,0,0,0,0,0,0,0,0
-38.314,0,0,0,0,0,0,0,0,0
-38.39,0,0,0,0,0,0,0,0,0
-38.52,0,0,0,0,0,0,0,0,0
-38.69,0,0,0,0,0,0,0,0,0
-38.889,0,0,0,0,0,0,0,0,0
-39.111,0,0,0,0,0,0,0,0,0
-39.344,0,0,0,0,0,0,0,0,0
-39.582,0,0,0,0,0,0,0,0,0
-39.82,0,0,0,0,0,0,0,0,0
-40.053,0,0,0,0,0,0,0,0,0
-40.283,0,0,0,0,0,0,0,0,0
-40.513,0,0,0,0,0,0,0,0,0
-40.744,0,0,0,0,0,0,0,0,0
-40.974,0,0,0,0,0,0,0,0,0
-41.2,0,0,0,0,0,0,0,0,0
-41.419,0,0,0,0,0,0,0,0,0
-41.629,0,0,0,0,0,0,0,0,0
